route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
61,525,1625169,1 South Oak Bay via Richardson,,1,131575,44590,0,0
61,525,1625171,1 South Oak Bay via Richardson,,1,131575,44590,0,0
61,525,1625173,1 South Oak Bay via Richardson,,1,131575,44590,0,0
61,525,1622900,1 South Oak Bay via Richardson,,1,131362,44590,0,0
61,526,1626506,1 South Oak Bay via Richardson,,1,131682,44590,0,0
61,526,1628763,1 South Oak Bay via Richardson,,1,131895,44590,0,0
61,531,1644102,1 South Oak Bay via Richardson,,1,133129,44590,0,0
61,526,1628765,1 South Oak Bay via Richardson,,1,131895,44590,0,0
61,528,1636026,1 South Oak Bay via Richardson,,1,132537,44590,0,0
61,527,1630112,1 South Oak Bay via Richardson,,1,132002,44590,0,0
61,527,1632379,1 South Oak Bay via Richardson,,1,132215,44590,0,0
61,531,1641831,1 South Oak Bay via Richardson,,1,132916,44590,0,0
61,531,1644100,1 South Oak Bay via Richardson,,1,133129,44590,0,0
61,531,1644098,1 South Oak Bay via Richardson,,1,133129,44590,0,0
61,526,1628767,1 South Oak Bay via Richardson,,1,131895,44590,0,0
61,527,1632381,1 South Oak Bay via Richardson,,1,132215,44590,0,0
61,528,1636024,1 South Oak Bay via Richardson,,1,132537,44590,0,0
61,528,1633729,1 South Oak Bay via Richardson,,1,132322,44590,0,0
61,527,1632383,1 South Oak Bay via Richardson,,1,132215,44590,0,0
61,528,1636022,1 South Oak Bay via Richardson,,1,132537,44590,0,0
61,525,1622903,1 Downtown,,0,131362,44589,0,0
61,525,1625172,1 Downtown,,0,131575,44589,0,0
61,525,1625170,1 Downtown,,0,131575,44589,0,0
61,527,1630111,1 Downtown,,0,132002,44589,0,0
61,527,1630115,1 Downtown,,0,132002,44589,0,0
61,528,1633730,1 Downtown,,0,132322,44589,0,0
61,526,1628766,1 Downtown,,0,131895,44589,0,0
61,528,1633728,1 Downtown,,0,132322,44589,0,0
61,526,1626507,1 Downtown,,0,131682,44589,0,0
61,527,1630113,1 Downtown,,0,132002,44589,0,0
61,531,1641832,1 Downtown,,0,132916,44589,0,0
61,531,1644099,1 Downtown,,0,133129,44589,0,0
61,531,1644101,1 Downtown,,0,133129,44589,0,0
61,527,1632380,1 Downtown,,0,132215,44589,0,0
61,527,1632382,1 Downtown,,0,132215,44589,0,0
61,531,1641834,1 Downtown,,0,132916,44589,0,0
61,531,1641830,1 Downtown,,0,132916,44589,0,0
61,528,1636023,1 Downtown,,0,132537,44589,0,0
61,528,1636025,1 Downtown,,0,132537,44589,0,0
61,528,1633732,1 Downtown,,0,132322,44589,0,0
61,526,1626509,1 Downtown,,0,131682,44589,0,0
61,526,1626505,1 Downtown,,0,131682,44589,0,0
61,525,1622899,1 Downtown,,0,131362,44589,0,0
61,525,1622901,1 Downtown,,0,131362,44589,0,0
61,526,1628764,1 Downtown,,0,131895,44589,0,0
62,526,1626679,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1626689,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1627463,2 James Bay - Fisherman's Wharf,,0,131767,44601,0,0
62,525,1623783,2 James Bay - Fisherman's Wharf,,0,131442,44601,0,0
62,528,1633899,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,524,1621430,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,526,1626186,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,525,1623867,2 James Bay - Fisherman's Wharf,,0,131447,44601,0,0
62,526,1626180,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,526,1626194,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,526,1626198,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,525,1622030,2 James Bay - Fisherman's Wharf,,0,131306,44601,0,0
62,524,1620040,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,524,1619502,2 James Bay - Fisherman's Wharf,,0,131147,44601,0,0
62,524,1619498,2 James Bay - Fisherman's Wharf,,0,131147,44601,0,0
62,525,1623865,2 James Bay - Fisherman's Wharf,,0,131447,44601,0,0
62,526,1626174,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,525,1623855,2 James Bay - Fisherman's Wharf,,0,131447,44601,0,0
62,526,1626695,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1626697,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1626673,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,524,1620042,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,524,1619776,2 James Bay - Fisherman's Wharf,,0,131159,44601,0,0
62,524,1620030,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,528,1633924,2 James Bay - Fisherman's Wharf,,0,132334,44602,0,0
62,524,1621428,2 James Bay - Fisherman's Wharf,,0,131254,44602,0,0
62,525,1624779,2 James Bay - Fisherman's Wharf,,0,131532,44602,0,0
62,528,1635627,2 James Bay - Fisherman's Wharf,,0,132492,44602,0,0
62,529,1638253,2 James Bay - Fisherman's Wharf,,0,132675,44602,0,0
62,524,1620047,2 James Bay - Fisherman's Wharf,,0,131174,44602,0,0
62,527,1631991,2 James Bay - Fisherman's Wharf,,0,132172,44602,0,0
62,529,1636430,2 James Bay - Fisherman's Wharf,,0,132579,44602,0,0
62,532,1646066,2 James Bay - Fisherman's Wharf,,0,133266,44602,0,0
62,530,1640486,2 James Bay - Fisherman's Wharf,,0,132819,44602,0,0
62,531,1643710,2 James Bay - Fisherman's Wharf,,0,133086,44602,0,0
62,526,1628385,2 James Bay - Fisherman's Wharf,,0,131852,44602,0,0
62,533,1648130,2 James Bay - Fisherman's Wharf,,0,133401,44602,0,0
62,526,1626685,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1627461,2 James Bay - Fisherman's Wharf,,0,131767,44601,0,0
62,526,1627471,2 James Bay - Fisherman's Wharf,,0,131767,44601,0,0
62,525,1623779,2 James Bay - Fisherman's Wharf,,0,131442,44601,0,0
62,526,1626683,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1626687,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,531,1642119,2 James Bay - Fisherman's Wharf,,0,132938,44601,0,0
62,532,1644611,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644623,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644599,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644607,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644621,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644603,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644619,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,529,1636444,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,533,1646913,2 James Bay - Fisherman's Wharf,,0,133328,44601,0,0
62,533,1647976,2 James Bay - Fisherman's Wharf,,0,133387,44601,0,0
62,532,1644601,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644605,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,532,1644615,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,529,1636436,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,530,1639255,2 James Bay - Fisherman's Wharf,,0,132745,44601,0,0
62,533,1646909,2 James Bay - Fisherman's Wharf,,0,133328,44601,0,0
62,524,1619500,2 James Bay - Fisherman's Wharf,,0,131147,44601,0,0
62,524,1619506,2 James Bay - Fisherman's Wharf,,0,131147,44601,0,0
62,528,1632854,2 James Bay - Fisherman's Wharf,,0,132266,44601,0,0
62,528,1634704,2 James Bay - Fisherman's Wharf,,0,132407,44601,0,0
62,530,1639313,2 James Bay - Fisherman's Wharf,,0,132747,44601,0,0
62,527,1629786,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,531,1642710,2 James Bay - Fisherman's Wharf,,0,132996,44601,0,0
62,533,1648132,2 James Bay - Fisherman's Wharf,,0,133401,44601,0,0
62,528,1632850,2 James Bay - Fisherman's Wharf,,0,132266,44601,0,0
62,527,1630297,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,529,1638184,2 James Bay - Fisherman's Wharf,,0,132673,44601,0,0
62,531,1641998,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,533,1646633,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,527,1630400,2 James Bay - Fisherman's Wharf,,0,132024,44601,0,0
62,527,1630995,2 James Bay - Fisherman's Wharf,,0,132082,44601,0,0
62,531,1641517,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,531,1641523,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,524,1619780,2 James Bay - Fisherman's Wharf,,0,131159,44601,0,0
62,524,1620026,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,524,1620038,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,527,1630293,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,533,1647340,2 James Bay - Fisherman's Wharf,,0,133352,44601,0,0
62,524,1621438,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,527,1629794,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,528,1633903,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,530,1640363,2 James Bay - Fisherman's Wharf,,0,132807,44601,0,0
62,531,1641505,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,525,1622032,2 James Bay - Fisherman's Wharf,,0,131306,44601,0,0
62,525,1622036,2 James Bay - Fisherman's Wharf,,0,131306,44601,0,0
62,527,1631073,2 James Bay - Fisherman's Wharf,,0,132087,44601,0,0
62,529,1638232,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,529,1638242,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,531,1640963,2 James Bay - Fisherman's Wharf,,0,132860,44601,0,0
62,533,1648010,2 James Bay - Fisherman's Wharf,,0,133390,44601,0,0
62,526,1626675,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1627467,2 James Bay - Fisherman's Wharf,,0,131767,44601,0,0
62,526,1627473,2 James Bay - Fisherman's Wharf,,0,131767,44601,0,0
62,532,1645955,2 James Bay - Fisherman's Wharf,,0,133254,44601,0,0
62,532,1644891,2 James Bay - Fisherman's Wharf,,0,133193,44601,0,0
62,533,1647422,2 James Bay - Fisherman's Wharf,,0,133358,44601,0,0
62,530,1640359,2 James Bay - Fisherman's Wharf,,0,132807,44601,0,0
62,531,1641509,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,531,1641511,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,532,1646072,2 James Bay - Fisherman's Wharf,,0,133266,44601,0,0
62,531,1641521,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,533,1646615,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,531,1642714,2 James Bay - Fisherman's Wharf,,0,132996,44601,0,0
62,530,1639305,2 James Bay - Fisherman's Wharf,,0,132747,44601,0,0
62,530,1639309,2 James Bay - Fisherman's Wharf,,0,132747,44601,0,0
62,530,1639317,2 James Bay - Fisherman's Wharf,,0,132747,44601,0,0
62,530,1640023,2 James Bay - Fisherman's Wharf,,0,132786,44601,0,0
62,533,1646629,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,533,1646631,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,531,1642012,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,531,1642016,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,532,1644928,2 James Bay - Fisherman's Wharf,,0,133195,44601,0,0
62,532,1644930,2 James Bay - Fisherman's Wharf,,0,133195,44601,0,0
62,531,1642010,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,531,1642786,2 James Bay - Fisherman's Wharf,,0,133001,44601,0,0
62,531,1642798,2 James Bay - Fisherman's Wharf,,0,133001,44601,0,0
62,532,1644926,2 James Bay - Fisherman's Wharf,,0,133195,44601,0,0
62,533,1646613,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,533,1646621,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,527,1631069,2 James Bay - Fisherman's Wharf,,0,132087,44601,0,0
62,527,1631079,2 James Bay - Fisherman's Wharf,,0,132087,44601,0,0
62,529,1638250,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,531,1640961,2 James Bay - Fisherman's Wharf,,0,132860,44601,0,0
62,529,1638188,2 James Bay - Fisherman's Wharf,,0,132673,44601,0,0
62,531,1642004,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,525,1623857,2 James Bay - Fisherman's Wharf,,0,131447,44601,0,0
62,525,1623861,2 James Bay - Fisherman's Wharf,,0,131447,44601,0,0
62,526,1626184,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,526,1626196,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,527,1629242,2 James Bay - Fisherman's Wharf,,0,131946,44601,0,0
62,527,1629244,2 James Bay - Fisherman's Wharf,,0,131946,44601,0,0
62,528,1633897,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,528,1633917,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,530,1638966,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,530,1638984,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,530,1638986,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,533,1647342,2 James Bay - Fisherman's Wharf,,0,133352,44601,0,0
62,527,1630289,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,528,1634700,2 James Bay - Fisherman's Wharf,,0,132407,44601,0,0
62,530,1639311,2 James Bay - Fisherman's Wharf,,0,132747,44601,0,0
62,530,1640488,2 James Bay - Fisherman's Wharf,,0,132819,44601,0,0
62,526,1626691,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,526,1626693,2 James Bay - Fisherman's Wharf,,0,131694,44601,0,0
62,532,1644617,2 James Bay - Fisherman's Wharf,,0,133178,44601,0,0
62,525,1623081,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,529,1636707,2 James Bay - Fisherman's Wharf,,0,132591,44601,0,0
62,531,1642022,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,524,1620034,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,524,1620036,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,528,1633402,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,529,1636425,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,529,1636446,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,533,1647980,2 James Bay - Fisherman's Wharf,,0,133387,44601,0,0
62,533,1648136,2 James Bay - Fisherman's Wharf,,0,133401,44601,0,0
62,533,1646915,2 James Bay - Fisherman's Wharf,,0,133328,44601,0,0
62,533,1647338,2 James Bay - Fisherman's Wharf,,0,133352,44601,0,0
62,532,1644889,2 James Bay - Fisherman's Wharf,,0,133193,44601,0,0
62,529,1638240,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,530,1639257,2 James Bay - Fisherman's Wharf,,0,132745,44601,0,0
62,530,1639261,2 James Bay - Fisherman's Wharf,,0,132745,44601,0,0
62,528,1633398,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,533,1647424,2 James Bay - Fisherman's Wharf,,0,133358,44601,0,0
62,530,1640021,2 James Bay - Fisherman's Wharf,,0,132786,44601,0,0
62,530,1640492,2 James Bay - Fisherman's Wharf,,0,132819,44601,0,0
62,529,1638246,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,531,1640967,2 James Bay - Fisherman's Wharf,,0,132860,44601,0,0
62,532,1644895,2 James Bay - Fisherman's Wharf,,0,133193,44601,0,0
62,529,1636703,2 James Bay - Fisherman's Wharf,,0,132591,44601,0,0
62,524,1619958,2 James Bay - Fisherman's Wharf,,0,131171,44601,0,0
62,524,1619962,2 James Bay - Fisherman's Wharf,,0,131171,44601,0,0
62,525,1623073,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,525,1623083,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,526,1625636,2 James Bay - Fisherman's Wharf,,0,131626,44601,0,0
62,526,1627389,2 James Bay - Fisherman's Wharf,,0,131762,44601,0,0
62,528,1634706,2 James Bay - Fisherman's Wharf,,0,132407,44601,0,0
62,528,1634021,2 James Bay - Fisherman's Wharf,,0,132344,44601,0,0
62,528,1634696,2 James Bay - Fisherman's Wharf,,0,132407,44601,0,0
62,530,1639315,2 James Bay - Fisherman's Wharf,,0,132747,44601,0,0
62,528,1634694,2 James Bay - Fisherman's Wharf,,0,132407,44601,0,0
62,525,1623087,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,525,1623069,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,525,1623091,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,526,1625642,2 James Bay - Fisherman's Wharf,,0,131626,44601,0,0
62,525,1622586,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622590,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,530,1638978,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,530,1638970,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,530,1638982,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,531,1641513,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,531,1641515,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,531,1641519,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,525,1623079,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,525,1623188,2 James Bay - Fisherman's Wharf,,0,131384,44601,0,0
62,525,1623077,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,525,1623085,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,525,1623089,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,530,1638972,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,532,1644932,2 James Bay - Fisherman's Wharf,,0,133195,44601,0,0
62,533,1646617,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,531,1642792,2 James Bay - Fisherman's Wharf,,0,133001,44601,0,0
62,531,1642796,2 James Bay - Fisherman's Wharf,,0,133001,44601,0,0
62,525,1623067,2 James Bay - Fisherman's Wharf,,0,131374,44601,0,0
62,526,1625638,2 James Bay - Fisherman's Wharf,,0,131626,44601,0,0
62,529,1636442,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,531,1642000,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,531,1642008,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,531,1642014,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,531,1642018,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,532,1644922,2 James Bay - Fisherman's Wharf,,0,133195,44601,0,0
62,528,1632848,2 James Bay - Fisherman's Wharf,,0,132266,44601,0,0
62,528,1633392,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,528,1633410,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,528,1633414,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,528,1633416,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,529,1636423,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,529,1636440,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,528,1633404,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,528,1633408,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,528,1633412,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,529,1636427,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,529,1636432,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,527,1630279,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,527,1630291,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,527,1630281,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,527,1630285,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,527,1630295,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,528,1633406,2 James Bay - Fisherman's Wharf,,0,132300,44601,0,0
62,529,1636448,2 James Bay - Fisherman's Wharf,,0,132579,44601,0,0
62,531,1642020,2 James Bay - Fisherman's Wharf,,0,132928,44601,0,0
62,531,1642788,2 James Bay - Fisherman's Wharf,,0,133001,44601,0,0
62,532,1644934,2 James Bay - Fisherman's Wharf,,0,133195,44601,0,0
62,533,1646619,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,533,1646625,2 James Bay - Fisherman's Wharf,,0,133311,44601,0,0
62,527,1630303,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,527,1630299,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,527,1630301,2 James Bay - Fisherman's Wharf,,0,132014,44601,0,0
62,526,1626794,2 James Bay - Fisherman's Wharf,,0,131704,44601,0,0
62,524,1619496,2 James Bay - Fisherman's Wharf,,0,131147,44601,0,0
62,524,1619510,2 James Bay - Fisherman's Wharf,,0,131147,44601,0,0
62,527,1631077,2 James Bay - Fisherman's Wharf,,0,132087,44601,0,0
62,529,1637664,2 James Bay - Fisherman's Wharf,,0,132640,44601,0,0
62,529,1637672,2 James Bay - Fisherman's Wharf,,0,132640,44601,0,0
62,532,1645951,2 James Bay - Fisherman's Wharf,,0,133254,44601,0,0
62,524,1620024,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,524,1620044,2 James Bay - Fisherman's Wharf,,0,131174,44601,0,0
62,525,1622580,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622582,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622584,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622568,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,526,1627385,2 James Bay - Fisherman's Wharf,,0,131762,44601,0,0
62,527,1630991,2 James Bay - Fisherman's Wharf,,0,132082,44601,0,0
62,527,1629798,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,527,1629804,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,525,1622578,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622588,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622592,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,525,1622574,2 James Bay - Fisherman's Wharf,,0,131340,44601,0,0
62,528,1633921,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,528,1634620,2 James Bay - Fisherman's Wharf,,0,132402,44601,0,0
62,524,1621442,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,527,1629780,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,527,1629800,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,527,1629790,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,532,1646068,2 James Bay - Fisherman's Wharf,,0,133266,44601,0,0
62,533,1648012,2 James Bay - Fisherman's Wharf,,0,133390,44601,0,0
62,533,1648016,2 James Bay - Fisherman's Wharf,,0,133390,44601,0,0
62,528,1633911,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,528,1633913,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,528,1633919,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,528,1633909,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,528,1634616,2 James Bay - Fisherman's Wharf,,0,132402,44601,0,0
62,531,1641499,2 James Bay - Fisherman's Wharf,,0,132894,44601,0,0
62,528,1633915,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,530,1638968,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,530,1638974,2 James Bay - Fisherman's Wharf,,0,132730,44601,0,0
62,529,1637668,2 James Bay - Fisherman's Wharf,,0,132640,44601,0,0
62,529,1638236,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,529,1638244,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,529,1638230,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,529,1638248,2 James Bay - Fisherman's Wharf,,0,132675,44601,0,0
62,528,1633907,2 James Bay - Fisherman's Wharf,,0,132334,44601,0,0
62,524,1621446,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,526,1626188,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,526,1626190,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,526,1626192,2 James Bay - Fisherman's Wharf,,0,131660,44601,0,0
62,527,1629248,2 James Bay - Fisherman's Wharf,,0,131946,44601,0,0
62,527,1631067,2 James Bay - Fisherman's Wharf,,0,132087,44601,0,0
62,524,1621434,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,527,1629802,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,524,1621440,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,527,1629792,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,527,1629796,2 James Bay - Fisherman's Wharf,,0,131980,44601,0,0
62,524,1621444,2 James Bay - Fisherman's Wharf,,0,131254,44601,0,0
62,528,1633925,2 James Bay - Fisherman's Wharf,,1,132334,44600,0,0
62,529,1638254,2 James Bay - Fisherman's Wharf,,1,132675,44600,0,0
62,524,1620048,2 James Bay - Fisherman's Wharf,,1,131174,44600,0,0
62,533,1647425,2 James Bay - Fisherman's Wharf,,1,133358,44600,0,0
62,530,1640024,2 James Bay - Fisherman's Wharf,,1,132786,44600,0,0
62,532,1644624,2 James Bay - Fisherman's Wharf,,1,133178,44600,0,0
62,524,1619785,2 Downtown Only,,1,131159,44603,0,0
62,526,1628454,2 Downtown Only,,1,131858,44603,0,0
62,531,1642122,2 Downtown Only,,1,132938,44603,0,0
62,533,1647981,2 Downtown Only,,1,133387,44603,0,0
62,533,1648141,2 Downtown Only,,1,133401,44603,0,0
62,526,1626797,2 Downtown Only,,1,131704,44603,0,0
62,529,1638195,2 Downtown Only,,1,132673,44603,0,0
62,525,1622047,2 Downtown Only,,1,131306,44603,0,0
62,528,1635708,2 Downtown Only,,1,132500,44603,0,0
62,529,1638251,2 Downtown Only,,1,132675,44603,0,0
62,530,1640364,2 Downtown Only,,1,132807,44603,0,0
62,533,1648021,2 Downtown Only,,1,133390,44603,0,0
62,531,1643779,2 Downtown Only,,1,133092,44603,0,0
62,530,1640497,2 Downtown Only,,1,132819,44603,0,0
62,531,1642023,2 Downtown Only,,1,132928,44603,0,0
62,524,1620045,2 Downtown Only,,1,131174,44603,0,0
62,532,1644900,2 Downtown Only,,1,133193,44603,0,0
62,532,1645956,2 Downtown Only,,1,133254,44603,0,0
62,525,1623092,2 Downtown Only,,1,131374,44603,0,0
62,529,1637673,2 Downtown Only,,1,132640,44603,0,0
62,531,1640978,2 Downtown Only,,1,132860,44603,0,0
62,526,1625653,2 Downtown Only,,1,131626,44603,0,0
62,529,1636712,2 Downtown Only,,1,132591,44603,0,0
